title	runtime	rating	genre	imdb_url	type	runtime_hours	pixels_cost
SpongeBob SquarePants	1380	8.2	Animation, Comedy, Family, Fantasy	http://www.imdb.com/title/tt0206512/	tvSeries	0.38333333333333336	271205.66864528705
The Commitments	7080	7.6	Comedy, Drama, Music	http://www.imdb.com/title/tt0101605/	movie	1.9666666666666666	69880.65786713288
What's Love Got to Do with It	7080	7.3	Biography, Drama, Music	http://www.imdb.com/title/tt0108551/	movie	1.9666666666666666	101344.38437408945
Cronos	5640	6.7	Drama, Fantasy, Horror, Thriller	http://www.imdb.com/title/tt0104029/	movie	1.5666666666666667	67028.19872887529
O Lucky Man!	10680	7.6	Comedy, Drama, Fantasy, Music	http://www.imdb.com/title/tt0070464/	movie	2.966666666666667	124840.83249198718
Höstsonaten	5940	8.1	Drama, Music	http://www.imdb.com/title/tt0077711/	movie	1.65	130397.1806991186
Pirates of the Caribbean: The Curse of the Black Pearl	8580	8.1	Action, Adventure, Fantasy	http://www.imdb.com/title/tt0325980/	movie	2.3833333333333333	101809.16020359848
The Look	5940	6.7	Documentary	http://www.imdb.com/title/tt1922751/	movie	1.65	168527.1371667395
Water Motor	420	6.7	Short	http://www.imdb.com/title/tt0318172/	short	0.11666666666666667	98539.8358783144
Game of Thrones	3420	9.2	Action, Adventure, Drama, Fantasy	http://www.imdb.com/title/tt0944947/	tvSeries	0.95	70125.40026405884
Yiri Kan	1560	7.8	Documentary, Short	http://www.imdb.com/title/tt0287157/	short	0.43333333333333335	159074.99870975377
Jigoku de naze warui	7740	7.1	Action, Comedy	http://www.imdb.com/title/tt2409302/	movie	2.15	100685.12463122814
Rush	7380	8.1	Action, Biography, Drama, Sport	http://www.imdb.com/title/tt1979320/	movie	2.05	127172.6864027899
Mad Max	5280	6.8	Action, Adventure, Sci-Fi, Thriller	http://www.imdb.com/title/tt0079501/	movie	1.4666666666666666	194299.73871649182
Inochi bô ni furô	7260	7.4	Crime, Drama	http://www.imdb.com/title/tt0067249/	movie	2.0166666666666666	76088.54411421911
The Lion King II: Simba's Pride	4860	6.4	Animation, Adventure, Comedy, Drama, Family, Musical, Romance	http://www.imdb.com/title/tt0120131/	video	1.35	174031.01800517194
Romper Stomper	5640	6.8	Crime, Drama, Thriller	http://www.imdb.com/title/tt0105275/	movie	1.5666666666666667	120900.91760635198
Nymphomaniac: Vol. II	7440	6.6	Drama	http://www.imdb.com/title/tt2382009/	movie	2.066666666666667	114039.38319766172
Nymphomaniac: Vol. I	7020	6.9	Drama	http://www.imdb.com/title/tt1937390/	movie	1.95	121081.8509433275
The Matrix Revolutions	7740	6.7	Action, Sci-Fi	http://www.imdb.com/title/tt0242653/	movie	2.15	82985.46304997086
Idi i smotri	8520	8.4	Drama, Thriller, War	http://www.imdb.com/title/tt0091251/	movie	2.3666666666666667	157425.78115985577
Breaking the Waves	9540	7.8	Drama	http://www.imdb.com/title/tt0115751/	movie	2.65	100398.72007120484
L'inconnu du lac	6000	6.8	Drama, Romance, Thriller	http://www.imdb.com/title/tt2852458/	movie	1.6666666666666667	145684.70487598339
Watchmen	9720	7.6	Action, Drama, Mystery, Sci-Fi	http://www.imdb.com/title/tt0409459/	movie	2.7	75866.44614383012
Left	720	6.2	Animation, Short, Crime, Drama, Family	http://www.imdb.com/title/tt2499264	short	0.2	269816.8217693766
The Hobbit: The Desolation of Smaug	9660	7.8	Adventure, Fantasy	http://www.imdb.com/title/tt1170358/	movie	2.683333333333333	67187.7354212194
Time Bandits	6960	6.9	Adventure, Comedy, Fantasy, Sci-Fi	http://www.imdb.com/title/tt0081633/	movie	1.9333333333333333	100967.3611642264
Ladri di biciclette	5340	8.3	Drama	http://www.imdb.com/title/tt0040522/	movie	1.4833333333333334	160606.63717584498
Fata Morgana	4560	6.7	Documentary, Comedy, Drama	http://www.imdb.com/title/tt0067085/	movie	1.2666666666666666	432165.3960409382
Crimes and Misdemeanors	6240	7.8	Comedy, Drama	http://www.imdb.com/title/tt0097123/	movie	1.7333333333333334	74307.91714652535
Free Birds	5460	5.8	Animation, Adventure, Comedy, Family, Sci-Fi	http://www.imdb.com/title/tt1621039/	movie	1.5166666666666666	104810.18153864366
Christiane F. - Wir Kinder vom Bahnhof Zoo	8280	7.5	Biography, Drama	http://www.imdb.com/title/tt0082176/	movie	2.3	77024.90746284966
Destino	420	7.6	Animation, Short	http://www.imdb.com/title/tt0377770/	short	0.11666666666666667	145290.1816360723
Wall Street	7560	7.3	Crime, Drama	http://www.imdb.com/title/tt0094291/	movie	2.1	106229.23436680506
The Matrix Reloaded	8280	7.2	Action, Sci-Fi	http://www.imdb.com/title/tt0234215/	movie	2.3	91769.37439903847
Ansikte mot ansikte	6840	7.5	Drama, Fantasy	http://www.imdb.com/title/tt0074147/	movie	1.9	84975.15231734412
Inside Llewyn Davis	6240	7.4	Drama, Music	http://www.imdb.com/title/tt2042568/	movie	1.7333333333333334	66839.29111032197
Mr. Morgan's Last Love	6660	6.7	Comedy, Drama, Romance	http://www.imdb.com/title/tt1838603/	movie	1.85	136161.64222119027
The Karate Kid Part III	6720	5.3	Action, Drama, Family, Sport	http://www.imdb.com/title/tt0097647/	movie	1.8666666666666667	95798.16932819787
The Hunger Games: Catching Fire	8760	7.5	Action, Adventure, Sci-Fi, Thriller	http://www.imdb.com/title/tt1951264/	movie	2.433333333333333	79754.3696396052
The Mark of Zorro	5640	7.5	Action, Adventure, Family, Romance, Western	http://www.imdb.com/title/tt0032762/	movie	1.5666666666666667	96977.80203598485
Flandersui gae	6600	6.9	Comedy	http://www.imdb.com/title/tt0269743/	movie	1.8333333333333333	95102.2631419362
The Last Airbender	6180	4	Action, Adventure, Family, Fantasy	http://www.imdb.com/title/tt0938283/	movie	1.7166666666666666	109339.83059713725
Il mio nome è Nessuno	6960	7.3	Comedy, Western	http://www.imdb.com/title/tt0070215/	movie	1.9333333333333333	164990.57404392483
Cowboy Bebop: Tengoku no tobira	6900	7.8	Animation, Action, Crime, Drama, Sci-Fi	http://www.imdb.com/title/tt0275277/	movie	1.9166666666666667	145982.03138293995
Jing wu ying xiong	6180	7.5	Action, Drama	http://www.imdb.com/title/tt0110200/	movie	1.7166666666666666	120198.91732499271
Despicable Me 2	5880	7.3	Animation, Adventure, Comedy, Crime, Family, Sci-Fi	http://www.imdb.com/title/tt1690953/	movie	1.6333333333333333	193521.3822051646
Cinema Jenin: The Story of a Dream	5700	7.1	Documentary, Drama	http://www.imdb.com/title/tt2179140/	movie	1.5833333333333333	173827.97378168706
The Karate Kid Part II	6780	6.1	Action, Family, Sport	http://www.imdb.com/title/tt0091326/	movie	1.8833333333333333	114476.55539226397
Bunny	420	6.7	Animation, Short, Comedy, Family, Fantasy	http://www.imdb.com/title/tt0179011/	short	0.11666666666666667	233336.74297694498
I'll See You in My Dreams	6600	6.8	Biography, Comedy, Musical	http://www.imdb.com/title/tt0043669/	movie	1.8333333333333333	119964.01912696678
Die unendliche Geschichte	6120	7.3	Adventure, Drama, Family, Fantasy	http://www.imdb.com/title/tt0088323/	movie	1.7	142837.16395687647
Thérèse Desqueyroux	6600	6.1	Drama	http://www.imdb.com/title/tt1654829/	movie	1.8333333333333333	126304.40124380826
Kaubôi bibappu	1440	8.9	Animation, Action, Adventure, Comedy, Drama, Sci-Fi	http://www.imdb.com/title/tt0213338/	tvSeries	0.4	151467.20224085808
Celebrity	6780	6.3	Comedy, Drama	http://www.imdb.com/title/tt0120533/	movie	1.8833333333333333	154307.64168851983
Frozen	6120	7.4	Animation, Adventure, Comedy, Family, Fantasy, Musical	http://www.imdb.com/title/tt2294629/	movie	1.7	203010.6955756483
Jal al-ji-do mot-ha-myeon-seo	7560	6.9	Drama	http://www.imdb.com/title/tt1275891/	movie	2.1	230085.36328671328
The Karate Kid	7560	7.3	Action, Drama, Family, Sport	http://www.imdb.com/title/tt0087538/	movie	2.1	142111.60559986887
The Hunger Games	8520	7.2	Action, Adventure, Sci-Fi, Thriller	http://www.imdb.com/title/tt1392170/	movie	2.3666666666666667	99139.88714852856
Small Time Crooks	5640	6.6	Comedy, Crime	http://www.imdb.com/title/tt0196216/	movie	1.5666666666666667	112245.82898910984
Ivanovo detstvo	5700	8	Drama, War	http://www.imdb.com/title/tt0056111/	movie	1.5833333333333333	94739.89848575904
Notes on a Scandal	5520	7.4	Crime, Drama, Romance, Thriller	http://www.imdb.com/title/tt0465551/	movie	1.5333333333333334	127869.97028609412
The Bourne Legacy	8100	6.6	Action, Adventure, Thriller	http://www.imdb.com/title/tt1194173/	movie	2.25	119097.00481406614
Johann Mouse	480	7.4	Animation, Short, Comedy, Family, Music	http://www.imdb.com/title/tt0045937/	short	0.13333333333333333	210001.76791320657
Le refuge	5280	6.4	Drama	http://www.imdb.com/title/tt1504429/	movie	1.4666666666666666	117821.42428339887
Mon oncle	6960	7.7	Comedy	http://www.imdb.com/title/tt0050706/	movie	1.9333333333333333	297753.1975488054
Memoirs of a Geisha	8700	7.3	Drama, Romance	http://www.imdb.com/title/tt0397535/	movie	2.4166666666666665	54344.47345206876
Aningaaq	420	7	Short, Drama	http://www.imdb.com/title/tt3277552/	short	0.11666666666666667	687524.6663133735
La battaglia di Algeri	7260	8.1	Drama, War	http://www.imdb.com/title/tt0058946/	movie	2.0166666666666666	120706.2754516317
Offret	8940	7.9	Drama	http://www.imdb.com/title/tt0091670/	movie	2.4833333333333334	135880.22632848923
Tweetie Pie	420	7.1	Animation, Family, Short, Comedy	http://www.imdb.com/title/tt0039923/	short	0.11666666666666667	409919.0742433347
Playtime	9300	7.8	Comedy	http://www.imdb.com/title/tt0062136/	movie	2.5833333333333335	157497.52447825612
Sweet and Lowdown	5700	7.2	Comedy, Drama, Music	http://www.imdb.com/title/tt0158371/	movie	1.5833333333333333	102856.11262838723
Prometheus	7440	7	Adventure, Mystery, Sci-Fi	http://www.imdb.com/title/tt1446714/	movie	2.066666666666667	76815.43691724942
Eldfjall	5940	7.2	Drama	http://www.imdb.com/title/tt1695831/	movie	1.65	191654.27594605918
Nebraska	6900	7.7	Adventure, Comedy, Drama	http://www.imdb.com/title/tt1821549/	movie	1.9166666666666667	177974.16152753495
Dallas Buyers Club	7020	7.9	Biography, Drama	http://www.imdb.com/title/tt0790636/	movie	1.95	136552.34171947843
The Bourne Supremacy	6480	7.7	Action, Mystery, Thriller	http://www.imdb.com/title/tt0372183/	movie	1.8	83237.11772108101
The Little Orphan	480	7.7	Animation, Short, Adventure, Comedy, Family	http://www.imdb.com/title/tt0041592/	short	0.13333333333333333	449341.47326631716
Desk Set	6180	7.2	Comedy, Romance	http://www.imdb.com/title/tt0050307/	movie	1.7166666666666666	108901.43283617424
The Great Escape	10320	8.2	Adventure, Drama, History, Thriller, War	http://www.imdb.com/title/tt0057115/	movie	2.8666666666666667	75953.08384597173
Mighty Aphrodite	5700	7	Comedy, Fantasy, Romance	http://www.imdb.com/title/tt0113819/	movie	1.5833333333333333	134757.3939193619
Invasion of the Body Snatchers	4800	7.7	Drama, Horror, Sci-Fi	http://www.imdb.com/title/tt0049366/	movie	1.3333333333333333	127467.45953525642
Elephant	4860	7.1	Crime, Drama, Thriller	http://www.imdb.com/title/tt0363589/	movie	1.35	159990.01458788608
Delicatessen	5940	7.6	Comedy, Crime	http://www.imdb.com/title/tt0101700/	movie	1.65	65285.83595935315
Jour de fête	4200	7.2	Comedy	http://www.imdb.com/title/tt0040497/	movie	1.1666666666666667	242558.24270469113
The Lion King	5280	8.5	Animation, Adventure, Drama, Family, Musical	http://www.imdb.com/title/tt0110357/	movie	1.4666666666666666	163893.05980113635
Bam gua nat	8640	7.1	Drama	http://www.imdb.com/title/tt1176096/	movie	2.4	195834.2871567235
Stranger Than Fiction	6780	7.6	Comedy, Drama, Fantasy, Romance	http://www.imdb.com/title/tt0420223/	movie	1.8833333333333333	158195.3936134178
The Bourne Ultimatum	6900	8	Action, Mystery, Thriller	http://www.imdb.com/title/tt0440963/	movie	1.9166666666666667	103126.01435205419
How to Be Alone	300	8.4	Short	http://www.imdb.com/title/tt1519319/	short	0.08333333333333333	257210.52734921323
Everyone Says I Love You	6060	6.7	Comedy, Musical, Romance	http://www.imdb.com/title/tt0116242/	movie	1.6833333333333333	149460.84748051426
Jôi-uchi: Hairyô tsuma shimatsu	7680	8.3	Drama	http://www.imdb.com/title/tt0061847/	movie	2.1333333333333333	128705.38133377039
Move Over, Darling	6180	6.9	Comedy, Romance	http://www.imdb.com/title/tt0057329/	movie	1.7166666666666666	150617.35271980622
The Lone Ranger	9000	6.4	Action, Adventure, Western	http://www.imdb.com/title/tt1210819/	movie	2.5	142518.82968841057
Wilbur Wants to Kill Himself	6660	6.8	Comedy, Drama, Romance	http://www.imdb.com/title/tt0329767/	movie	1.85	112511.77929869611
The Adventures of Priscilla, Queen of the Desert	6240	7.5	Comedy, Music	http://www.imdb.com/title/tt0109045/	movie	1.7333333333333334	117182.87218913899
Indochine	9600	7	Drama, Romance, War	http://www.imdb.com/title/tt0104507/	movie	2.6666666666666665	170857.71707368153
For Whom the Bell Tolls	10200	6.8	Adventure, Drama, History, Romance, War	http://www.imdb.com/title/tt0035896/	movie	2.8333333333333335	88487.20636381849
Bringing Up Baby	6120	7.8	Comedy	http://www.imdb.com/title/tt0029947/	movie	1.7	146260.58140661422
El muerto y ser feliz	5520	5.4	Comedy, Drama, Mystery	http://www.imdb.com/title/tt1890391/	movie	1.5333333333333334	203072.72899639426
Guess Who's Coming to Dinner	6480	7.8	Comedy, Drama	http://www.imdb.com/title/tt0061735/	movie	1.8	129913.69376821097
Below Sea Level	6600	7.4	Documentary	http://www.imdb.com/title/tt1270612/	movie	1.8333333333333333	123773.01013075467
Cicada Princess	420	7.2	Animation, Short, Drama, Family, Fantasy	http://www.imdb.com/title/tt2474128/	short	0.11666666666666667	208117.64201722766
Resident Evil: Retribution	5700	5.3	Action, Horror, Sci-Fi, Thriller	http://www.imdb.com/title/tt1855325/	movie	1.5833333333333333	190538.9555370411
Stalker	9720	8.1	Drama, Sci-Fi	http://www.imdb.com/title/tt0079944/	movie	2.7	95923.20831239072
Man of Tai Chi	6300	6	Action, Drama	http://www.imdb.com/title/tt2016940/	movie	1.75	103202.21347974942
East of Eden	7080	7.8	Drama	http://www.imdb.com/title/tt0048028/	movie	1.9666666666666666	70652.81720753205
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask	5280	6.7	Comedy	http://www.imdb.com/title/tt0068555/	movie	1.4666666666666666	124303.0830920382
Winnie the Pooh and the Blustery Day	1500	7.9	Animation, Short, Comedy, Family, Musical	http://www.imdb.com/title/tt0063819/	short	0.4166666666666667	432662.3556335592
Solyaris	10020	8	Drama, Mystery, Sci-Fi	http://www.imdb.com/title/tt0069293/	movie	2.783333333333333	179467.27909200173
Chronik der Anna Magdalena Bach	5640	6.8	Biography, Drama, History, Music	http://www.imdb.com/title/tt0062804/	movie	1.5666666666666667	148647.44083624711
Gandhi	11460	8.1	Biography, Drama	http://www.imdb.com/title/tt0083987/	movie	3.183333333333333	159663.3479995265
Autoreiji: Biyondo	6600	6.7	Action, Crime, Drama	http://www.imdb.com/title/tt1724962/	movie	1.8333333333333333	97902.68217056381
Naked Gun 33 1/3: The Final Insult	4980	6.5	Comedy, Crime	http://www.imdb.com/title/tt0110622/	movie	1.3833333333333333	103332.80325976107
The Look of Love	6060	6	Biography, Comedy, Drama	http://www.imdb.com/title/tt1951216/	movie	1.6833333333333333	108028.21025367861
The Dark Knight Rises	9840	8.4	Action, Drama	http://www.imdb.com/title/tt1345836/	movie	2.7333333333333334	57364.74549460956
The Critic	240	6.8	Animation, Comedy, Short	http://www.imdb.com/title/tt0056965/	short	0.06666666666666667	189654.14922330275
Les aventures de Rabbi Jacob	6000	7.4	Adventure, Comedy	http://www.imdb.com/title/tt0069747/	movie	1.6666666666666667	179159.36412441725
Michael Clayton	7140	7.2	Crime, Drama, Mystery, Thriller	http://www.imdb.com/title/tt0465538/	movie	1.9833333333333334	79759.3661166958
Venuto al mondo	7620	7.3	Drama, Romance, War	http://www.imdb.com/title/tt1396226/	movie	2.1166666666666667	160770.22785820952
La science des rêves	6300	7.2	Comedy, Drama, Fantasy, Romance	http://www.imdb.com/title/tt0354899/	movie	1.75	110508.07731188084
Surogat	600	7.2	Animation, Short, Comedy, Family, Fantasy	http://www.imdb.com/title/tt0054854/	short	0.16666666666666666	437479.4263658216
The Naked Gun 2½: The Smell of Fear	5100	6.9	Comedy, Crime	http://www.imdb.com/title/tt0102510/	movie	1.4166666666666667	114559.78201303903
Goodbye Mister De Vries	360	6.1	Animation, Short	http://www.imdb.com/title/tt3201658/	short	0.1	303116.56379479886
Blue Valentine	6720	7.3	Drama, Romance	http://www.imdb.com/title/tt1120985/	movie	1.8666666666666667	151405.2678503788
The Jungle Book	4680	7.6	Animation, Adventure, Comedy, Family, Musical	http://www.imdb.com/title/tt0061852/	movie	1.3	215232.7789080711
The People Under the Stairs	6120	6.4	Comedy, Horror, Mystery, Thriller	http://www.imdb.com/title/tt0105121/	movie	1.7	46641.14332477419
Hundstage	7260	7	Drama	http://www.imdb.com/title/tt0290661/	movie	2.0166666666666666	183174.0658863272
De rouille et d'os	7200	7.4	Drama, Romance	http://www.imdb.com/title/tt2053425/	movie	2.0	174218.9133058348
Iron Man	7560	7.9	Action, Adventure, Sci-Fi	http://www.imdb.com/title/tt0371746/	movie	2.1	123482.21328033946
Mary Poppins	8340	7.8	Comedy, Family, Fantasy, Musical	http://www.imdb.com/title/tt0058331/	movie	2.316666666666667	134779.6412769522
The Naked Gun: From the Files of Police Squad!	5100	7.6	Comedy, Crime	http://www.imdb.com/title/tt0095705/	movie	1.4166666666666667	125131.91118425844
Never Say Never Again	8040	6.1	Action, Adventure, Thriller	http://www.imdb.com/title/tt0086006/	movie	2.2333333333333334	114696.80134487909
The Pirates! In an Adventure with Scientists!	5280	6.7	Animation, Adventure, Comedy, Family, Fantasy	http://www.imdb.com/title/tt1430626/	movie	1.4666666666666666	114453.71620684005
Tabu	7080	7.3	Drama, Romance	http://www.imdb.com/title/tt2153963/	movie	1.9666666666666666	233894.43733610137
Twelve Monkeys	7740	8	Mystery, Sci-Fi, Thriller	http://www.imdb.com/title/tt0114746/	movie	2.15	116835.55471117425
Vanishing Point	5940	7.2	Action, Crime, Thriller	http://www.imdb.com/title/tt0067927/	movie	1.65	196735.90624089452
Cast Away	8580	7.8	Adventure, Drama, Romance	http://www.imdb.com/title/tt0162222/	movie	2.3833333333333333	112275.44553103147
It's a Wonderful Life	7800	8.6	Drama, Family, Fantasy, Romance	http://www.imdb.com/title/tt0038650/	movie	2.1666666666666665	86568.59012055652
Glengarry Glen Ross	6000	7.7	Crime, Drama, Mystery	http://www.imdb.com/title/tt0104348/	movie	1.6666666666666667	92517.86473448426
Tosca	7020	8.4	Crime, Drama, Musical, Romance, Thriller	http://www.imdb.com/title/tt0257232/	tvMovie	1.95	105641.74727928321
Monsters University	6240	7.2	Animation, Adventure, Comedy, Family, Fantasy	http://www.imdb.com/title/tt1453405/	movie	1.7333333333333334	117035.45151788318
La grande bouffe	7800	7.1	Comedy, Drama	http://www.imdb.com/title/tt0070130/	movie	2.1666666666666665	104262.86270305216
Ace Ventura: When Nature Calls	5400	6.4	Adventure, Comedy, Crime	http://www.imdb.com/title/tt0112281/	movie	1.5	119235.58253842514
Lend a Paw	480	6.9	Animation, Short, Comedy, Family, Fantasy	http://www.imdb.com/title/tt0033824/	short	0.13333333333333333	239635.83783963433
